"","income","health","age","drive","transport","spend","lambda_1","lambda_2","lambda_3"
"268",6440.94677542067,4,24,3,"Car",16.4625732905231,2.73063923729325,-0.157168188197641,-0.940183272012135
"269",16778.508578141,0,26,2,"Public",NA,1.7957483411155,-0.354970539285496,-0.812943067913099
"270",23445.7625522953,2,24,4,"Car",22.7202300714499,1.84202460555455,-0.290268226421103,-0.845213455921284
"271",39795.4993351634,1,92,5,"Taxi",NA,0.825500520998272,-0.654822461848013,-0.27307313502616
"272",43207.508972658,1,28,3,"Taxi",NA,1.13808952618935,-0.428366298101224,-0.660258951159447
"273",35561.4192621905,3,29,0,"Car",14.5269094705319,1.47859943474314,-0.32531377395862,-0.785709091190728
"274",8294.16848879794,5,40,5,"Public",NA,2.40379376569698,-0.195741952864969,-0.916375813651081
"275",39924.6869437182,3,21,3,"Public",NA,1.49506194934121,-0.302899289177468,-0.798064798857716
"276",16113.4555197785,3,75,1,"Public",NA,1.29946130507544,-0.48954639712113,-0.655333059110658
"277",24893.497160019,4,42,5,"Public",NA,1.66088485813431,-0.307996182297419,-0.81824529872641
"278",23206.4566780158,1,44,2,"Taxi",NA,1.4043839929701,-0.438795538211553,-0.711921300935366
"279",29724.1978496065,2,94,4,"Public",NA,0.916778350988904,-0.632272038204365,-0.370264363598703
"280",22410.2223348212,1,96,5,"Taxi",NA,1.01092163187882,-0.663443754097568,-0.367965862546514
"281",6855.23197502473,4,62,1,"Taxi",NA,1.83940754608247,-0.334982605335889,-0.826521029878742
"282",36884.517990818,1,73,4,"Car",23.1781267016715,0.898021544245982,-0.601023502676424,-0.407060053578604
"283",28860.1952534785,5,58,5,"Public",NA,1.36097260439969,-0.36451265240391,-0.746868542269449
"284",18288.7951113218,2,88,1,"Taxi",NA,1.10614477466863,-0.596459081526473,-0.500742951786793
"285",23925.5249540298,2,71,1,"Public",NA,1.13291812776044,-0.535459582162016,-0.57342630834845
"286",24193.2041330278,3,80,3,"Car",16.8841324732755,1.08443549029115,-0.537880817274793,-0.555959744697008
"287",25712.0138848799,4,55,3,"Public",NA,1.40832827221019,-0.378390053402497,-0.747961111315991
"288",69465.9731143038,5,83,1,"Taxi",NA,0.519095794293989,-0.512831216856086,-0.269475023099539
"289",18895.228989193,0,99,5,"Taxi",NA,1.0629999126485,-0.698537522845148,-0.3312600644304
"290",24776.3728089175,3,73,0,"Public",NA,1.13604893262108,-0.507393335431422,-0.599520453910426
"291",49904.6124406562,2,81,2,"Taxi",NA,0.72363529568198,-0.598099955005632,-0.30391638750676
"292",46070.4357521096,1,62,5,"Public",NA,0.822396424447082,-0.571942813542054,-0.406832916121097
"293",49103.4304168756,3,69,3,"Car",13.4287411640771,0.767336394254254,-0.534104491097203,-0.424475178850952
"294",14702.4937209194,5,62,2,"Public",NA,1.70020114715873,-0.32764035321004,-0.814543137739808
"295",89477.0915536387,4,31,1,"Taxi",NA,0.483646275838221,-0.404684304412502,-0.37857892245269
"296",23079.2819699608,3,65,3,"Public",NA,1.26073388352783,-0.462667589610967,-0.666376616437884
"297",81372.7957262726,1,49,4,"Taxi",NA,0.508652070030899,-0.527335796821025,-0.233697836503974
"298",8555.82930587673,2,37,1,"Public",NA,2.06663785228975,-0.291958948509157,-0.86401940058611
"299",22352.3895753127,2,27,3,"Public",NA,1.81644453526203,-0.300920748792177,-0.838469773784012
"300",52835.5849291312,3,61,5,"Taxi",NA,0.757724294793531,-0.51044230301543,-0.446767475091363
"301",13350.7850713768,3,38,4,"Public",NA,2.00347450281867,-0.278325178511212,-0.864128146199738
"302",13005.3712247628,3,64,0,"Car",10.2897024778762,1.52762067509162,-0.4178170100117,-0.745522687035351
"303",11418.8743205915,5,39,2,"Public",NA,2.3117447259765,-0.20312879253548,-0.909399250321412
"304",10543.2455797565,3,27,2,"Public",NA,2.35413674897347,-0.21434595311828,-0.90847681340152
"305",16219.80534664,4,34,2,"Car",15.5274919320873,2.11944921284828,-0.233570292607518,-0.88817428693239
"306",27773.1615381477,1,83,3,"Car",17.0631293458473,0.981455499498304,-0.626073051002505,-0.41201750789417
"307",5377.89682205207,3,37,2,"Public",NA,2.30664913569628,-0.239266622812936,-0.898214509214577
"308",25549.8392329755,2,40,3,"Public",NA,1.48251971409678,-0.383399126965429,-0.757632374334464
"309",52348.1843341865,3,55,2,"Public",NA,0.800243039904099,-0.488903289074637,-0.491301310743394
"310",91702.2149965787,2,92,1,"Taxi",NA,0.452905858768754,-0.560003159897148,-0.0791738940869651
"311",54765.9097518284,3,88,2,"Car",18.178533408946,0.656354980890236,-0.586396634258924,-0.270413973155823
"312",37411.8334085783,1,54,0,"Car",13.6365787764491,0.996032607341398,-0.530745414738104,-0.532343544057174
"313",6576.70224831461,2,94,2,"Public",NA,1.2713057306477,-0.594476607803551,-0.553765656674709
"314",14457.1633518209,5,93,4,"Car",15.7304834253361,1.2360592612938,-0.491049436223867,-0.639374545149828
"315",17215.5354743533,5,50,4,"Public",NA,1.85955972447199,-0.276898250595777,-0.851980524303737
"316",36042.9561295097,0,91,2,"Taxi",NA,0.885175082075546,-0.678898466223871,-0.265430903744997
"317",20455.9703229954,3,95,2,"Car",14.9493590634932,1.04378767542766,-0.592934093863656,-0.482088460801831
"318",9126.57677111793,1,95,3,"Public",NA,1.20420206866601,-0.642353100096382,-0.476953573778475
"319",71618.2347401209,4,90,2,"Car",19.3285811792572,0.511499152721165,-0.548797472074864,-0.195316036499874
"320",41688.221266656,1,23,3,"Car",16.4788952277509,1.23935052811706,-0.398985759198802,-0.703180783127366
"321",26009.0853042335,1,94,1,"Car",21.9503875298175,0.971424193300285,-0.659571079385934,-0.354401069755578
"322",51672.2428339489,3,67,2,"Car",14.1710078227581,0.743664685523214,-0.529303222566868,-0.416749622691824
"323",8628.7764809654,2,91,5,"Car",18.7671418074687,1.25620479030487,-0.586270438142303,-0.558348287363234
"324",34981.4852781439,1,72,2,"Public",NA,0.927577394786042,-0.595854557296214,-0.428705424413351
"325",15274.8251410617,3,66,0,"Taxi",NA,1.43757699155,-0.438354608561193,-0.718191038513729
"326",35547.3846849846,4,39,2,"Public",NA,1.40090374595339,-0.335101841633017,-0.768594750255817
"327",21108.363846215,4,21,2,"Public",NA,2.24738070781396,-0.195794813788223,-0.907743099797584
"328",34305.8955093061,4,49,1,"Car",16.6134982542316,1.27517815011626,-0.380089977992927,-0.721760292639409
"329",56098.3865328296,4,71,2,"Taxi",NA,0.681292374084224,-0.513286551332756,-0.398115449226858
"330",22139.1555291822,4,38,5,"Public",NA,1.82911956038052,-0.276659296480851,-0.84911580475798
"331",44904.399164406,2,31,3,"Public",NA,1.1250339200858,-0.40817243573086,-0.670138112745168
"332",9586.35656438945,2,65,3,"Taxi",NA,1.5263797955661,-0.45366419274056,-0.723406528223078
"333",13291.4585244616,4,59,1,"Public",NA,1.69632829474136,-0.347612236436519,-0.805067910101428
"334",63796.4227474499,2,49,5,"Car",19.0520279939637,0.66514617604596,-0.509326730757106,-0.392452365596526
"335",28686.2037649144,4,88,2,"Taxi",NA,0.973407775987548,-0.544059706425301,-0.510041685827604
"336",5236.68543027829,1,32,1,"Public",NA,2.16663172686208,-0.291249602627575,-0.871502140121577
"337",8477.52466568279,5,65,5,"Public",NA,1.83807794538511,-0.316231033127032,-0.834398123586806
"338",19138.4233898423,2,29,5,"Public",NA,1.8804443966276,-0.29731395175307,-0.846157485201633
"339",40378.210848974,5,69,2,"Car",18.7075677914948,0.957347917643063,-0.452163027820907,-0.588310229609583
"340",20510.284474297,2,100,2,"Car",17.0430467607356,1.01625539323754,-0.644348956875183,-0.400968346647424
"341",34095.8593909792,4,89,0,"Public",NA,0.884272700455104,-0.556077133167117,-0.45829061280527
"342",43101.0985623007,2,82,3,"Taxi",NA,0.792344325085876,-0.601457920068038,-0.346014168891797
"343",70950.5461479479,1,39,5,"Car",13.1276858421706,0.617589568985147,-0.510373945482624,-0.357693159373105
"344",22907.3182629954,3,38,3,"Public",NA,1.692318335126,-0.319603655392432,-0.817102120641274
"345",21239.3880911581,2,98,4,"Taxi",NA,1.01336889739206,-0.638394525908745,-0.408606268248555
"346",6455.79753430326,4,42,3,"Public",NA,2.28512327504188,-0.231076788091215,-0.899548915735864
"347",23612.448148228,2,47,2,"Car",6.59397731650352,1.42506031325523,-0.413024973238087,-0.731409176452724
"348",14760.4259992106,1,67,3,"Public",NA,1.31806901555588,-0.528931243069287,-0.627868142058531
"349",11138.8390336121,5,49,1,"Public",NA,2.08882772270988,-0.246882386482256,-0.881664494757164
"350",19420.1339289655,5,78,4,"Car",18.9897792350315,1.30739075992778,-0.431776749115451,-0.697421196812326
"351",44822.2622823043,2,54,0,"Car",10.8377963782207,0.899323912002261,-0.508441471902339,-0.516446250082156
"352",5459.30110565154,2,87,5,"Taxi",NA,1.35536516743677,-0.556827904477448,-0.611760568076915
"353",16332.3731335737,2,85,5,"Public",NA,1.16028878491163,-0.579262503167825,-0.53785777801436
"354",23900.295419886,4,64,2,"Car",15.4512053420141,1.32028860923408,-0.418207525483341,-0.708585419895839
"355",11787.0258457954,5,87,2,"Public",NA,1.37249628018849,-0.450264286617802,-0.698438335227177
"356",27826.1654357351,0,75,5,"Taxi",NA,1.01176070807525,-0.630688659968932,-0.41915059900402
"357",29377.9873833166,5,51,0,"Public",NA,1.46345401683274,-0.331310073194277,-0.780600507011846
"358",21522.9414304572,3,84,1,"Public",NA,1.10077947462174,-0.54913928874146,-0.550173664865599
"359",3920.0953809676,3,73,3,"Taxi",NA,1.6355143997652,-0.428513804520208,-0.755024410132784
"360",133255.111578507,2,38,5,"Taxi",NA,0.24702946275653,-0.401596222825271,-0.0782600657507067
"361",19077.9885926397,4,87,4,"Taxi",NA,1.15579508344008,-0.517115744044081,-0.596727681391325
"362",34746.5406748129,1,56,1,"Car",10.9057392467133,1.02701052912923,-0.533566336674598,-0.540730958696172
"363",26679.1207402985,1,53,3,"Public",NA,1.21131110713989,-0.498024273787911,-0.62766890636709
"364",45128.5906821382,0,44,3,"Taxi",NA,0.915650572134441,-0.540350991056891,-0.490281794623677
"365",39040.7640958133,4,61,3,"Public",NA,1.0170770177139,-0.451686972203114,-0.608630800628327
"366",19018.0685037325,3,86,2,"Taxi",NA,1.13055776252591,-0.551868577374612,-0.556875512767822
"367",28701.866674212,2,47,3,"Public",NA,1.29633198235243,-0.432602547021501,-0.694575579485124
"368",11364.0917673887,1,70,2,"Public",NA,1.36017364560913,-0.532502434460364,-0.63422729556764
"369",40128.6614608344,3,75,5,"Public",NA,0.859354372511899,-0.546303360917938,-0.457911789558947
"370",15950.9419481719,3,32,5,"Public",NA,2.04503948223561,-0.259602555549501,-0.874080464525235
"371",119580.055630644,2,44,3,"Taxi",NA,0.29542269682463,-0.436072031471598,-0.103694268609376
"372",6934.510685531,1,81,5,"Car",17.8245422741416,1.34442016477932,-0.573497751209681,-0.593555545311885
"373",15918.049450267,0,95,4,"Car",19.1579701101911,1.10804752577569,-0.684616279892546,-0.37743927142631
"374",39252.322912031,1,33,5,"Public",NA,1.16561858538183,-0.440013910626462,-0.659379330911403
"375",31479.5303308353,1,53,2,"Public",NA,1.11324193950206,-0.512220375543863,-0.588642678419782
"376",14579.3769731243,3,57,4,"Car",19.8626171976377,1.59764080403144,-0.385783668500486,-0.773489224199532
"377",10962.695614121,4,55,2,"Public",NA,1.84633517323095,-0.315711470528779,-0.835435006321508
"378",24370.6055210712,2,48,3,"Public",NA,1.39054911988339,-0.421393639058939,-0.720192513356613
"379",21806.9675649556,1,86,5,"Taxi",NA,1.05297321766509,-0.629432354700984,-0.438576362858306
"380",6290.54589643528,2,41,4,"Car",16.3970622412762,2.05825167726726,-0.302871605292077,-0.859181114624808
"381",22565.6867701918,2,98,3,"Taxi",NA,0.99560522998683,-0.639701517901104,-0.398433414349883
"382",25163.7871208788,2,74,4,"Car",16.851782181472,1.08541846075556,-0.55198332237218,-0.542279038622368
"383",24892.1675784412,1,73,3,"Car",18.374398108122,1.07472991652056,-0.584335756354507,-0.503684161206802
"384",10524.7833096105,2,65,5,"Taxi",NA,1.50199062140479,-0.457681051904884,-0.716823695061098
"385",30739.1785680652,3,99,4,"Car",20.630223835526,0.884084271108376,-0.618315202121341,-0.374247968445469
"386",57814.7432619855,4,62,3,"Car",18.6927380449828,0.702304645121969,-0.485981244640477,-0.442505272898316
"387",30314.0167101202,4,47,2,"Public",NA,1.41238407213805,-0.355197473625226,-0.760709175069178
"388",9947.61467978686,5,40,5,"Public",NA,2.3421326181026,-0.201862583702967,-0.911433253517116
"389",16237.0049300176,2,75,5,"Car",19.6672997478859,1.24850466898829,-0.532104124511691,-0.608376926427987
"390",28064.8317876286,2,33,1,"Taxi",NA,1.52908374256359,-0.356618346807552,-0.778493977586478
"391",14003.5767495374,1,59,1,"Public",NA,1.42957063010948,-0.483620073814394,-0.686304642206524
"392",4864.15147628444,3,74,0,"Public",NA,1.59383535248896,-0.438537993644287,-0.743160337834589
"393",40903.6906548492,4,99,3,"Taxi",NA,0.761575730129899,-0.591965627335683,-0.340908599505611
"394",12324.7617964346,3,79,2,"Car",21.8028216148288,1.33861537435355,-0.49674599169789,-0.658391104784855
"395",14742.7661426741,3,51,3,"Public",NA,1.69873767106503,-0.353442236338038,-0.802631043518561
"396",63116.0532792434,2,79,2,"Car",16.8438329044274,0.610634643609117,-0.58453433021939,-0.231454567492122
"397",12811.5008355905,5,100,4,"Public",NA,1.19712306304695,-0.520357595428719,-0.605277512130963
"398",39815.5205224544,1,79,1,"Car",18.9091122605698,0.844218758730216,-0.620978842433485,-0.346943542916247
"399",9113.58999773206,3,74,5,"Public",NA,1.48154159067451,-0.456983321418156,-0.713843600171431
"400",17185.4833961758,5,55,2,"Public",NA,1.75840569254872,-0.3018989462472,-0.831983267040515
"401",20921.0432734767,5,61,3,"Public",NA,1.53230769713741,-0.348622445440525,-0.782850484590921
"402",9720.03018500595,2,25,2,"Public",NA,2.29507154065524,-0.236997223251871,-0.898268908522838
"403",14124.6420565418,2,46,1,"Public",NA,1.70914809380347,-0.36661769611725,-0.797563695820951
"404",21586.2304871462,1,22,2,"Public",NA,1.82907212418093,-0.312316105566294,-0.835116920099529
"405",35224.1490217228,5,39,4,"Public",NA,1.50873200292593,-0.29509374289244,-0.803353464234233
"406",6936.94961132118,3,45,5,"Public",NA,2.07143667592709,-0.285959760383586,-0.866633998628685
"407",17243.1808722934,3,59,4,"Car",21.8722272216939,1.49083153199055,-0.408242553034158,-0.745232002642701
"408",37402.1888459116,2,64,4,"Taxi",NA,0.949638344279029,-0.53523880818499,-0.509877778881058
"409",15105.7929456265,2,44,3,"Public",NA,1.71591169235933,-0.359947288492067,-0.801590345993767
"410",25825.1562722795,3,74,3,"Car",14.9799097880727,1.10592799060284,-0.514937497524854,-0.584033417616545
"411",31087.4661436618,3,77,2,"Taxi",NA,0.986785188566649,-0.540068819363068,-0.519397812405734
"412",26568.5777985281,3,29,2,"Public",NA,1.75364522333346,-0.289141480628335,-0.836541470134326
"413",34796.788451585,3,89,3,"Public",NA,0.867188037185549,-0.589200701997089,-0.407514655250036
"414",20213.4587709521,2,29,5,"Public",NA,1.84529525626889,-0.302001599147459,-0.840918750152069
"415",16488.6317978907,5,60,1,"Car",11.5910570456053,1.68306001504821,-0.32479615349741,-0.813747869578428
"416",3462.67168568509,5,31,2,"Public",NA,2.81830227219522,-0.145663606855302,-0.945822327250111
"417",20639.0726133925,5,66,3,"Public",NA,1.45564591486943,-0.3736737219465,-0.758441582707742
"418",29768.2982002169,2,79,0,"Taxi",NA,0.976927239181959,-0.581133177700897,-0.469480621943214
"419",32041.242773212,2,74,3,"Taxi",NA,0.970700754210172,-0.565521530928971,-0.485291229176604
"420",14932.6467793458,1,30,2,"Public",NA,1.88369970165755,-0.325288448363248,-0.835045102694086
"421",76546.3743530448,3,28,4,"Car",14.624938233518,0.63059413545198,-0.421083617739866,-0.465088823870247
"422",26916.5628041548,3,86,3,"Car",18.789294402265,0.995114602721178,-0.568664014299208,-0.491556663689377
"423",24062.769739516,4,70,2,"Public",NA,1.23645898713599,-0.449486604580208,-0.670037839733593
"424",53668.7806559835,4,39,4,"Public",NA,0.96045953596968,-0.392498226969143,-0.63245396284073
"425",13320.6886748845,1,66,0,"Public",NA,1.36077146721578,-0.518618079505868,-0.645866643600114
"426",16070.8598406573,3,55,5,"Car",17.8122258959021,1.58883123025499,-0.381270877662149,-0.774618175185502
"427",117973.669183469,3,86,3,"Car",27.4550169958403,0.318910701285253,-0.476428175399558,-0.0473496451406126
"428",22198.7315991489,3,50,2,"Public",NA,1.49922741690352,-0.380198900054378,-0.761962688165018
"429",69112.9840891178,3,76,1,"Car",17.0936007823193,0.550960992214857,-0.547743997554595,-0.241528080770959
"430",8046.92531142167,2,35,1,"Public",NA,2.12758940063198,-0.279228264533987,-0.873215110505119
"431",19276.4271765019,5,43,4,"Taxi",NA,1.93989673107132,-0.251573579193678,-0.868292691277929
"432",28707.0131506341,2,72,5,"Taxi",NA,1.03841454316399,-0.551242960423142,-0.526845331782979
"433",27174.3007868606,4,87,2,"Car",18.1482224781176,1.00579880733349,-0.53703586040599,-0.529620164213612
"434",10894.9495667662,2,94,1,"Taxi",NA,1.19306818705496,-0.605606894376697,-0.518723060936376
"435",22325.426110024,4,49,1,"Public",NA,1.60765372171869,-0.333288632371806,-0.800469937826907
"436",10361.0156095821,2,66,1,"Public",NA,1.49204727628609,-0.462587056969984,-0.711925696377349
"437",36275.299267032,4,47,2,"Public",NA,1.25482021767057,-0.377175116647237,-0.719131605665832
"438",47067.7137953596,3,95,4,"Car",23.6478651682509,0.71789899454217,-0.607354169239693,-0.283004144387264
"439",4640.18081150953,4,29,1,"Public",NA,2.67252271421424,-0.169553510321177,-0.935037039918818
"440",52312.2277862465,4,95,3,"Taxi",NA,0.656428527900515,-0.578499546220162,-0.284596738089991
"441",9239.73839711186,5,93,2,"Car",17.9584897861194,1.35528298782255,-0.472493077562031,-0.67976098680302
"442",30282.900379598,2,25,3,"Public",NA,1.6070965476728,-0.324143781764538,-0.804489898746393
"443",34959.0217255728,3,78,3,"Car",15.0417292587538,0.918563874835272,-0.550562080123662,-0.480216618043335
"444",19150.3662610444,5,59,4,"Car",12.6918768626188,1.62062824312569,-0.330837279136311,-0.803274652618484
"445",14022.5248032394,5,87,2,"Public",NA,1.31827648174971,-0.4587305924767,-0.681746923980156
"446",24728.8217512432,3,92,4,"Car",16.2476726644314,0.994448528991537,-0.58832629402348,-0.468017074209234
"447",29946.6603705574,5,63,3,"Public",NA,1.25735376724513,-0.393549790030606,-0.710305506990066
"448",40876.5559677399,5,30,3,"Public",NA,1.50802175724177,-0.274034558977548,-0.811739967237822
"449",5236.26696027991,1,44,3,"Public",NA,1.91928566261532,-0.357990879289435,-0.823932592751678
"450",7006.08623459107,2,25,2,"Taxi",NA,2.39444216600657,-0.22582251334189,-0.907171100073881
"451",59950.9279358267,3,100,2,"Taxi",NA,0.612562184276987,-0.606051576596655,-0.186904108706354
"452",45827.5259559959,5,56,1,"Car",7.0849688486062,0.985721993608883,-0.409192668017565,-0.629378420071476
